age,educ,black,hisp,married,re74,re75,unem75,unem74,agesq,avgre,travgre,unem78,em78,Z_voucher,treat_itemC,re78_c
25,12,0,0,1,15.2823,16.1129,0,0,625,15.697599,0,0,1,0,0,27.207985
22,12,0,0,1,15.2823,19.693501,0,0,484,17.4879,0,0,1,1,1,23.071693
22,12,0,0,1,15.4782,8.9516106,0,0,484,12.214905,0,0,1,0,1,26.892712
29,12,0,0,0,15.4782,14.3709,0,0,841,14.92455,0,0,1,0,0,22.400656
53,17,0,0,1,15.4782,16.399401,0,0,2809,15.938801,0,0,1,1,1,27.953522
25,12,0,0,1,15.4782,17.724199,0,0,625,16.6012,0,0,1,0,0,28.977751
24,16,0,0,0,15.5879,19.5056,0,0,576,17.546749,0,0,1,1,1,36.410393
27,17,0,0,0,15.6741,0,1,0,729,7.83705,0,0,1,0,1,19.227093
46,12,0,0,1,15.6741,.73403198,0,0,2116,8.2040663,0,0,1,0,0,16.067808
21,13,0,0,0,15.6741,4.94666,0,0,441,10.31038,0,0,1,0,0,11.894104
37,12,0,0,1,15.6741,8.9516106,0,0,1369,12.312855,0,0,1,0,1,18.175854
37,12,0,0,1,15.6741,8.9516106,0,0,1369,12.312855,0,0,1,0,1,15.635044
22,12,0,0,0,15.6741,10.7419,0,0,484,13.208,0,0,1,0,1,33.245796
22,12,0,0,0,15.6741,11.637099,0,0,484,13.6556,0,0,1,0,1,21.098125
27,12,0,0,1,15.6741,12.5323,0,0,729,14.1032,0,0,1,0,1,19.906422
49,16,0,0,1,15.6741,12.8903,0,0,2401,14.2822,0,0,1,0,0,17.23539
26,12,0,0,1,15.6741,13.427401,0,0,676,14.550751,0,1,0,0,1,11.308746
33,14,0,0,1,15.6741,13.427401,0,0,1089,14.550751,0,0,1,1,1,28.838366
28,15,0,0,1,15.6741,13.7855,0,0,784,14.729799,0,0,1,1,1,22.815304
29,17,0,0,1,15.6741,14.1435,0,0,841,14.9088,0,0,1,1,1,40.478073
25,14,0,1,1,15.6741,14.322599,0,0,625,14.99835,0,0,1,1,1,37.526798
32,12,0,0,1,15.6741,14.322599,0,0,1024,14.99835,0,0,1,0,0,18.111631
40,12,0,0,1,15.6741,14.322599,0,0,1600,14.99835,0,0,1,0,0,8.3631077
40,12,0,0,1,15.6741,14.322599,0,0,1600,14.99835,0,0,1,0,1,29.275511
27,16,0,0,1,15.6741,14.322599,0,0,729,14.99835,0,0,1,0,0,15.890409
24,12,0,0,1,15.6741,14.680599,0,0,576,15.177349,0,0,1,0,0,24.303671
43,12,0,0,1,15.6741,14.680599,0,0,1849,15.177349,0,0,1,1,1,25.706482
25,16,0,0,1,15.6741,15.2177,0,0,625,15.4459,0,0,1,0,0,37.306118
21,13,0,0,1,15.6741,15.933901,0,0,441,15.804001,0,0,1,0,0,32.542725
26,12,0,0,1,15.6741,16.471001,0,0,676,16.07255,0,0,1,0,1,30.201841
28,14,0,0,1,15.6741,16.757401,0,0,784,16.21575,0,0,1,1,1,31.083664
26,17,0,0,1,15.6741,16.829,0,0,676,16.251551,0,0,1,1,1,43.210384
20,14,0,0,0,15.6741,17.008101,0,0,400,16.341101,0,0,1,1,1,26.853567
41,12,0,0,1,15.6741,19.693501,0,0,1681,17.6838,0,0,1,0,1,22.02368
28,16,0,0,1,15.6741,19.693501,0,0,784,17.6838,0,0,1,1,1,31.473812
23,16,0,0,0,15.6741,21.4839,0,0,529,18.579,0,0,1,0,1,31.609585
22,12,0,0,1,15.6741,22.9161,0,0,484,19.295099,0,0,1,1,1,25.58272
27,14,0,1,0,15.6741,23.274199,0,0,729,19.47415,0,0,1,1,1,46.490742
26,16,0,0,1,15.6741,23.274199,0,0,676,19.47415,0,0,1,0,0,19.32432
54,12,0,0,1,15.6741,25.064501,0,0,2916,20.369301,0,1,0,0,1,21.623827
54,12,0,0,1,15.6741,25.064501,0,0,2916,20.369301,0,1,0,0,0,29.002745
37,16,0,0,0,15.6741,26.854801,0,0,1369,21.26445,0,0,1,1,1,11.51389
32,13,0,0,1,15.6741,30.435499,0,0,1024,23.0548,0,0,1,1,1,41.214558
29,12,0,0,1,15.6781,17.4879,0,0,841,16.583,0,0,1,1,1,26.123358
22,13,0,0,1,15.8701,15.8265,0,0,484,15.8483,0,0,1,0,0,22.734592
36,12,0,0,1,15.874,12.727401,0,0,1296,14.3007,0,0,1,0,0,39.220715
21,13,0,0,1,15.9602,21.4839,0,0,441,18.72205,0,0,1,1,1,48.352226
21,12,0,0,1,15.987599,16.291901,0,0,441,16.13975,0,0,1,1,1,27.009968
43,12,0,0,1,15.989599,14.322599,0,0,1849,15.156099,0,0,1,0,0,15.60953
36,17,0,0,0,16.014999,30.793501,0,0,1296,23.404251,0,0,1,0,0,31.500746
23,12,0,0,1,16.066,4.8338699,0,0,529,10.449935,0,0,1,1,1,34.504726
31,12,0,0,1,16.066,15.0387,0,0,961,15.55235,0,0,1,0,0,13.701515
25,14,0,0,1,16.066,15.2177,0,0,625,15.64185,0,0,1,1,1,30.616995
23,16,0,0,1,16.066,16.829,0,0,529,16.4475,0,0,1,0,1,23.717529
21,12,0,0,1,16.066,20.588699,0,0,441,18.327351,0,0,1,1,1,22.922085
22,12,0,0,0,16.2306,9.8467693,0,0,484,13.038685,0,0,1,0,1,17.774778
21,12,0,0,1,16.306999,18.5298,0,0,441,17.4184,0,0,1,0,1,19.975025
28,12,0,0,1,16.3932,13.2985,0,0,784,14.84585,0,1,0,0,0,24.93495
24,12,0,1,1,16.4578,8.9516106,0,0,576,12.704705,0,0,1,0,0,24.390759
30,12,0,0,0,16.4578,14.680599,0,0,900,15.5692,0,0,1,0,0,15.816199
44,12,0,0,1,16.4578,16.1129,0,0,1936,16.285351,0,0,1,0,0,29.06959
30,12,0,0,1,16.4578,16.65,0,0,900,16.5539,0,0,1,0,0,23.897968
34,12,0,0,1,16.4578,16.829,0,0,1156,16.6434,0,0,1,1,1,31.222427
26,16,0,0,1,16.4578,21.4839,0,0,676,18.97085,0,0,1,0,1,20.788927
23,16,0,0,1,16.4578,21.4839,0,0,529,18.97085,0,0,1,0,0,24.203825
20,12,0,0,0,16.497,19.604,0,0,400,18.050499,0,0,1,0,0,17.872591
26,13,0,0,0,16.653801,3.5806499,0,0,676,10.117226,0,0,1,1,1,20.761139
25,12,0,0,1,16.653801,12.1814,0,0,625,14.417601,0,0,1,0,1,31.527143
23,15,0,0,1,16.653801,13.427401,0,0,529,15.040601,0,0,1,1,1,29.928837
28,16,0,0,1,16.653801,15.3968,0,0,784,16.025301,0,0,1,0,1,29.862484
38,14,0,0,1,16.653801,16.1129,0,0,1444,16.38335,0,0,1,0,0,31.206526
29,17,0,0,1,16.653801,16.1129,0,0,841,16.38335,0,0,1,0,1,32.599548
24,17,0,0,1,16.653801,16.65,0,0,576,16.651901,0,0,1,0,1,31.769272
55,12,0,0,1,16.653801,17.545198,0,0,3025,17.099499,0,0,1,0,0,27.14332
30,14,0,0,1,16.653801,17.545198,0,0,900,17.099499,0,1,0,0,1,26.947025
21,12,0,0,0,16.653801,17.9032,0,0,441,17.2785,0,0,1,0,0,36.056629
26,12,0,0,1,16.653801,17.9032,0,0,676,17.2785,0,0,1,1,1,24.848206
34,12,0,0,1,16.653801,19.5324,0,0,1156,18.093102,0,0,1,1,1,24.44813
22,12,0,0,1,16.653801,19.693501,0,0,484,18.173651,0,0,1,0,1,30.842876
22,16,0,0,0,16.653801,22.737099,0,0,484,19.69545,0,0,1,1,1,31.214523
27,15,0,0,0,16.653801,23.274199,0,0,729,19.964001,0,0,1,0,0,28.380735
26,12,0,0,0,16.653801,23.274199,0,0,676,19.964001,0,0,1,1,1,40.320805
26,16,0,0,1,16.653801,24.706499,0,0,676,20.680149,0,0,1,0,1,26.421526
28,14,0,0,0,16.849699,12.1742,0,0,784,14.51195,0,0,1,1,1,24.445827
21,12,0,0,1,16.849699,15.3968,0,0,441,16.123249,0,1,0,1,1,19.203863
30,12,0,0,1,16.849699,17.3661,0,0,900,17.107899,0,0,1,1,1,21.844984
24,12,0,0,1,16.849699,18.6194,0,0,576,17.73455,0,0,1,0,1,36.548252
51,12,0,0,1,16.849699,19.693501,0,0,2601,18.271599,0,0,1,0,1,35.65699
21,14,0,0,0,16.849699,19.693501,0,0,441,18.271599,0,0,1,1,1,19.161835
24,12,0,0,1,16.885,9.31147,0,0,576,13.098235,0,0,1,1,1,19.628649
23,15,0,0,1,16.9555,20.8447,0,0,529,18.900101,0,0,1,1,1,12.382236
26,14,0,0,1,17.045599,25.064501,0,0,676,21.05505,0,0,1,1,1,32.231205
45,12,0,0,1,17.104401,16.3815,0,0,2025,16.74295,0,0,1,0,1,19.768053
46,13,0,0,1,17.241501,15.7548,0,0,2116,16.49815,0,0,1,0,0,18.020649
29,12,0,0,1,17.241501,19.686399,0,0,841,18.463951,0,0,1,0,1,24.655392
26,14,0,0,1,17.241501,20.588699,0,0,676,18.9151,0,0,1,1,1,43.548996
27,16,0,0,1,17.241501,24.8855,0,0,729,21.063499,0,0,1,1,1,32.852081
26,14,0,0,1,17.4375,7.1612902,0,0,676,12.299395,0,0,1,0,1,25.160568
20,15,0,0,1,17.4375,8.0564499,0,0,400,12.746975,0,0,1,0,0,25.899946
23,12,0,0,1,17.4375,12.5323,0,0,529,14.9849,0,0,1,0,0,15.772506
30,16,0,0,1,17.4375,17.867401,0,0,900,17.652451,0,0,1,0,1,42.651653
24,12,0,0,1,17.4375,22.379,0,0,576,19.908249,0,0,1,0,0,27.246092
23,12,0,0,1,17.6334,0,1,0,529,8.8167,0,0,1,0,0,17.792511
34,12,0,0,1,17.6334,0,1,0,1156,8.8167,0,1,0,0,0,11.274549
24,12,0,1,1,17.6334,4.8481898,0,0,576,11.240795,0,0,1,0,1,23.001272
20,12,0,0,1,17.6334,15.2177,0,0,400,16.42555,0,0,1,0,1,28.107298
53,12,0,0,1,17.6334,16.1129,0,0,2809,16.87315,0,0,1,0,0,26.263435
28,16,0,0,1,17.6334,16.1129,0,0,784,16.87315,0,0,1,0,0,21.245522
26,12,0,0,1,17.6334,16.1129,0,0,676,16.87315,0,0,1,1,1,21.942146
25,15,0,0,1,17.6334,16.1129,0,0,625,16.87315,0,0,1,1,1,13.164913
29,14,0,0,1,17.6334,17.187099,0,0,841,17.41025,0,0,1,0,1,18.303417
55,16,0,0,1,17.6334,17.9032,0,0,3025,17.768299,0,0,1,0,1,22.41762
22,12,0,1,1,17.6334,17.9032,0,0,484,17.768299,0,0,1,0,1,26.239782
33,12,0,0,1,17.6334,17.9032,0,0,1089,17.768299,0,0,1,0,0,33.707016
34,14,0,1,1,17.6334,17.9032,0,0,1156,17.768299,0,0,1,0,1,43.632542
24,12,0,0,1,17.6334,18.4403,0,0,576,18.03685,0,0,1,0,1,25.022528
24,12,0,0,1,17.6334,18.75,0,0,576,18.1917,0,0,1,0,1,42.539562
45,12,0,0,1,17.6334,18.798401,0,0,2025,18.2159,0,0,1,1,1,23.483114
22,12,0,0,1,17.6334,19.693501,0,0,484,18.66345,0,0,1,0,1,26.732347
55,14,0,0,1,17.6334,19.693501,0,0,3025,18.66345,0,0,1,0,1,30.686201
24,12,0,0,1,17.6334,19.693501,0,0,576,18.66345,0,0,1,0,1,32.447411
23,12,0,0,1,17.6334,21.546499,0,0,529,19.589951,0,0,1,1,1,26.93326
31,13,0,0,1,17.6334,25.064501,0,0,961,21.348949,0,0,1,1,1,26.367016
43,12,0,0,1,17.6334,26.854801,0,0,1849,22.244101,0,0,1,0,0,18.065159
43,12,0,0,1,17.6334,26.854801,0,0,1849,22.244101,0,0,1,1,1,13.093442
22,12,0,0,1,17.703901,12.5323,0,0,484,15.118101,0,0,1,1,1,40.238346
28,12,0,0,0,17.8293,5.0128999,0,0,784,11.4211,0,0,1,0,1,25.434889
28,12,0,0,1,17.8293,11.1,0,0,784,14.46465,0,0,1,0,1,36.515667
21,12,0,0,0,17.8293,12.9458,0,0,441,15.38755,0,0,1,0,1,22.237141
28,13,0,0,1,17.8764,15.3968,0,0,784,16.6366,0,0,1,0,0,25.22591
25,14,0,0,1,17.938999,14.322599,0,0,625,16.130798,0,0,1,0,0,21.521971
54,12,0,0,1,18.025301,18.798401,0,0,2916,18.41185,0,0,1,1,1,38.3358
26,16,0,0,1,18.025301,19.872601,0,0,676,18.948952,0,0,1,0,0,27.840523
26,16,0,0,1,18.025301,23.274199,0,0,676,20.64975,0,0,1,0,0,17.757168
49,13,0,0,1,18.221199,17.9032,0,0,2401,18.062199,0,0,1,0,0,26.412861
26,16,0,0,1,18.221199,22.379,0,0,676,20.300098,0,0,1,1,1,30.485765
21,13,0,0,1,18.417099,8.9516106,0,0,441,13.684355,0,0,1,0,0,35.339436
33,12,0,0,1,18.417099,12.8903,0,0,1089,15.6537,0,0,1,1,1,35.970535
33,12,0,0,1,18.417099,14.4121,0,0,1089,16.4146,0,0,1,0,0,15.975286
40,12,0,0,1,18.417099,17.545198,0,0,1600,17.981148,0,0,1,0,0,32.663967
27,16,0,0,1,18.417099,18.798401,0,0,729,18.60775,0,0,1,0,1,34.937164
21,12,0,0,1,18.417099,19.693501,0,0,441,19.0553,0,0,1,0,0,25.904488
31,12,0,0,1,18.593401,14.8149,0,0,961,16.704151,0,0,1,0,0,33.098129
47,17,0,0,1,18.613001,10.0258,0,0,2209,14.319401,0,0,1,0,1,15.829193
35,14,0,0,1,18.613001,19.693501,0,0,1225,19.153252,0,0,1,0,0,30.720831
26,14,0,0,1,18.613001,19.693501,0,0,676,19.153252,0,0,1,0,1,22.622877
37,12,0,0,1,18.613001,21.4839,0,0,1369,20.04845,0,0,1,0,0,34.388866
23,12,0,0,0,18.613001,23.274199,0,0,529,20.9436,0,0,1,1,1,23.961914
26,12,0,0,1,18.6777,18.261301,0,0,676,18.469501,0,0,1,0,0,18.72608
23,14,0,0,1,18.722801,21.662901,0,0,529,20.192852,0,0,1,1,1,34.055222
33,12,0,0,0,18.809,16.028799,0,0,1089,17.4189,0,0,1,0,0,31.908815
27,12,0,0,1,18.809,17.187099,0,0,729,17.998051,0,0,1,0,0,26.265018
43,12,0,0,1,18.809,17.9032,0,0,1849,18.3561,0,0,1,0,0,27.325478
27,16,0,0,1,18.809,17.9032,0,0,729,18.3561,0,0,1,1,1,23.875629
24,12,0,0,1,18.809,17.9032,0,0,576,18.3561,0,0,1,1,1,21.623535
24,12,0,0,1,18.809,18.798401,0,0,576,18.803699,0,0,1,0,1,30.409502
42,12,0,0,1,18.879499,17.008101,0,0,1764,17.9438,0,0,1,0,1,21.102407
27,12,0,0,1,18.924599,11.9952,0,0,729,15.4599,0,0,1,0,1,37.168915
26,16,0,0,1,19.0049,16.1129,0,0,676,17.558899,0,0,1,0,0,29.468012
37,12,0,0,1,19.0166,20.893099,0,0,1369,19.954849,0,0,1,1,1,23.352165
26,12,0,1,1,19.055801,0,1,0,676,9.5279007,0,0,1,0,0,32.577003
23,12,0,0,1,19.097,20.683599,0,0,529,19.890301,0,0,1,1,1,35.914009
26,13,0,0,1,19.2008,14.680599,0,0,676,16.940701,0,0,1,0,1,30.14879
27,16,0,0,1,19.2008,17.6884,0,0,729,18.444599,0,1,0,0,1,18.516281
27,12,0,0,0,19.2008,19.5145,0,0,729,19.357651,0,0,1,1,1,33.990204
29,14,0,0,1,19.2008,21.4839,0,0,841,20.34235,0,0,1,0,0,13.733768
25,16,0,0,1,19.2008,22.5581,0,0,625,20.87945,0,0,1,0,1,34.97102
26,12,0,0,1,19.2635,13.0246,0,0,676,16.144051,0,0,1,0,0,28.665493
22,14,0,0,1,19.2792,17.6168,0,0,484,18.448,0,0,1,0,0,36.893391
28,12,0,0,1,19.298801,0,1,0,784,9.6494007,0,0,1,0,1,9.8147144
46,12,0,0,1,19.3948,19.201199,0,0,2116,19.298,0,0,1,0,0,23.834339
33,17,0,0,0,19.3967,0,1,0,1089,9.69835,0,0,1,0,1,8.5019808
23,12,0,0,1,19.3967,12.5323,0,0,529,15.9645,0,0,1,0,1,33.94318
23,12,0,0,1,19.3967,12.5323,0,0,529,15.9645,0,1,0,0,0,16.200609
23,13,0,0,1,19.3967,17.9032,0,0,529,18.64995,0,0,1,0,0,37.780029
26,16,0,0,1,19.3967,25.7806,0,0,676,22.58865,0,0,1,0,0,24.422777
50,16,0,0,0,19.592699,0,1,0,2500,9.7963495,0,0,1,0,1,22.322758
26,13,0,0,1,19.592699,0,1,0,676,9.7963495,0,0,1,1,1,24.423723
27,16,0,0,1,19.592699,12.5323,0,0,729,16.0625,0,0,1,0,1,14.207342
21,12,0,1,1,19.592699,12.5323,0,0,441,16.0625,0,0,1,0,0,21.016012
24,16,0,0,1,19.592699,12.8903,0,0,576,16.241499,0,0,1,0,1,24.25193
45,14,0,0,1,19.592699,13.6065,0,0,2025,16.5996,0,0,1,0,0,23.050112
38,12,0,0,1,19.592699,13.9645,0,0,1444,16.778599,0,0,1,0,1,28.770521
27,15,0,0,1,19.592699,14.8597,0,0,729,17.2262,0,0,1,0,0,40.448784
33,12,0,0,1,19.592699,17.008101,0,0,1089,18.3004,0,0,1,1,1,26.418839
24,13,0,0,1,19.592699,17.187099,0,0,576,18.3899,0,0,1,0,0,27.565424
44,12,0,0,1,19.592699,17.187099,0,0,1936,18.3899,0,0,1,0,0,37.008747
25,16,0,0,1,19.592699,17.9032,0,0,625,18.74795,0,0,1,1,1,31.344471
22,12,0,0,1,19.592699,17.9032,0,0,484,18.74795,0,0,1,0,1,43.351513
24,16,0,0,0,19.592699,17.9032,0,0,576,18.74795,0,0,1,0,1,34.753078
23,12,0,0,1,19.592699,17.9032,0,0,529,18.74795,0,0,1,0,0,29.523581
31,16,0,0,1,19.592699,17.9032,0,0,961,18.74795,0,0,1,1,1,26.461203
27,12,0,0,1,19.592699,18.0823,0,0,729,18.8375,0,0,1,0,0,10.618585
20,12,0,0,1,19.592699,18.798401,0,0,400,19.195549,0,0,1,1,1,30.526505
52,15,0,0,1,19.592699,18.798401,0,0,2704,19.195549,0,0,1,1,1,31.031549
33,16,0,0,1,19.592699,19.335501,0,0,1089,19.4641,0,0,1,1,1,25.439211
40,12,0,0,1,19.592699,19.335501,0,0,1600,19.4641,0,0,1,0,0,29.211952
35,12,0,0,1,19.592699,19.693501,0,0,1225,19.643101,0,0,1,1,1,30.639072
33,12,0,0,0,19.592699,19.693501,0,0,1089,19.643101,0,0,1,0,0,36.337997
22,12,0,0,1,19.592699,19.693501,0,0,484,19.643101,0,0,1,0,0,35.51638
26,12,0,0,1,19.592699,21.125801,0,0,676,20.359249,0,0,1,0,0,32.207699
23,12,0,0,1,19.592699,21.215302,0,0,529,20.403999,0,0,1,0,1,30.767818
30,12,0,0,1,19.592699,21.4839,0,0,900,20.5383,0,0,1,1,1,38.928509
43,12,0,0,1,19.592699,21.4839,0,0,1849,20.5383,0,0,1,0,0,20.288834
43,12,0,0,1,19.592699,21.4839,0,0,1849,20.5383,0,0,1,1,1,38.727745
31,12,0,0,1,19.592699,21.4839,0,0,961,20.5383,0,0,1,0,0,38.180012
23,12,0,0,1,19.592699,21.4839,0,0,529,20.5383,0,0,1,0,0,21.389868
23,13,0,0,1,19.592699,21.4839,0,0,529,20.5383,0,0,1,0,0,29.246077
28,16,0,0,1,19.592699,21.4839,0,0,784,20.5383,0,0,1,0,0,13.506077
30,12,0,0,1,19.592699,21.4839,0,0,900,20.5383,0,0,1,0,0,22.266237
32,12,0,0,1,19.592699,21.4839,0,0,1024,20.5383,0,0,1,0,0,30.736746
43,12,0,0,1,19.592699,21.739901,0,0,1849,20.6663,0,0,1,0,0,24.520153
43,12,0,0,1,19.592699,21.739901,0,0,1849,20.6663,0,0,1,0,1,25.935326
37,17,0,0,0,19.592699,23.0056,0,0,1369,21.299149,0,0,1,0,1,41.021896
46,12,0,0,0,19.592699,25.064501,0,0,2116,22.3286,0,0,1,1,1,26.583958
35,17,0,0,1,19.592699,44.758102,0,0,1225,32.1754,0,0,1,0,0,48.435677
26,15,0,0,1,19.5966,19.335501,0,0,676,19.466049,0,0,1,0,1,17.487421
25,12,0,0,1,19.6416,8.7367697,0,0,625,14.189184,0,0,1,0,1,10.432715
24,12,0,0,1,19.706301,6.6241899,0,0,576,13.165245,0,0,1,0,0,17.964718
22,14,0,0,1,19.7279,20.1411,0,0,484,19.9345,0,0,1,0,0,34.79248
27,13,0,0,1,19.735699,20.0516,0,0,729,19.89365,0,0,1,0,0,25.931026
35,13,0,0,1,19.788599,21.268999,0,0,1225,20.528799,0,0,1,1,1,15.68357
28,14,0,0,1,19.984501,12.5323,0,0,784,16.2584,0,0,1,1,1,25.737211
18,12,0,0,1,19.984501,23.274199,0,0,324,21.629349,0,0,1,0,0,24.621933
21,12,0,0,1,20.0688,21.215302,0,0,441,20.642052,0,0,1,1,1,29.472586
24,14,0,0,1,20.1413,0,1,0,576,10.07065,0,1,0,1,1,20.401903
30,12,0,0,1,20.180401,15.7548,0,0,900,17.9676,0,0,1,0,0,17.610949
42,12,0,0,1,20.180401,17.455599,0,0,1764,18.818001,0,1,0,1,1,24.853157
24,12,0,0,1,20.180401,19.693501,0,0,576,19.936951,0,0,1,0,0,30.786007
40,12,0,0,1,20.180401,19.693501,0,0,1600,19.936951,0,0,1,0,0,29.139452
25,17,0,0,1,20.180401,21.036301,0,0,625,20.608351,0,0,1,1,1,29.669519
27,17,0,0,1,20.180401,21.5788,0,0,729,20.879601,0,0,1,0,0,21.37886
24,16,0,0,1,20.200001,17.9032,0,0,576,19.051601,0,0,1,0,0,14.859269
53,16,0,0,1,20.3431,20.112499,0,0,2809,20.227798,0,0,1,0,0,22.330162
28,12,0,0,1,20.3764,17.9032,0,0,784,19.139801,0,0,1,0,1,31.06443
20,12,0,0,1,20.3764,18.655199,0,0,400,19.5158,0,0,1,1,1,35.193501
26,12,0,0,1,20.3764,20.9468,0,0,676,20.6616,0,0,1,0,1,20.351597
33,12,0,0,1,20.503698,21.4839,0,0,1089,20.993799,0,0,1,1,1,55.841583
24,14,0,0,0,20.5723,11.637099,0,0,576,16.1047,0,0,1,0,0,27.394585
27,12,0,0,1,20.5723,17.545198,0,0,729,19.05875,0,0,1,0,0,14.235069
27,16,0,0,1,20.5723,18.6194,0,0,729,19.59585,0,0,1,0,1,31.063848
31,13,0,0,1,20.5723,18.798401,0,0,961,19.68535,0,0,1,0,0,38.508553
26,15,0,0,1,20.5723,18.798401,0,0,676,19.68535,0,0,1,0,0,13.310111
28,16,0,0,1,20.5723,18.798401,0,0,784,19.68535,0,0,1,0,0,37.517365
26,17,0,0,1,20.5723,18.9774,0,0,676,19.774849,0,0,1,0,1,35.450306
52,12,0,0,1,20.5723,18.9774,0,0,2704,19.774849,0,0,1,0,1,30.19182
25,12,0,0,1,20.5723,20.588699,0,0,625,20.5805,0,0,1,0,1,31.687809
24,12,0,0,1,20.5723,20.767698,0,0,576,20.669998,0,0,1,0,0,34.923283
41,12,0,0,1,20.5723,21.4839,0,0,1681,21.028099,0,0,1,1,1,35.67844
40,12,0,0,1,20.5723,24.772699,0,0,1600,22.672501,0,0,1,0,0,33.908848
40,12,0,0,1,20.5723,24.772699,0,0,1600,22.672501,0,0,1,0,1,36.645226
32,13,0,0,1,20.5723,25.064501,0,0,1024,22.818401,0,0,1,0,0,27.009016
31,13,0,0,1,20.5723,33.6581,0,0,961,27.1152,0,0,1,0,0,45.112957
25,15,0,0,0,20.7388,21.4839,0,0,625,21.111351,0,0,1,0,0,27.606321
29,12,0,0,1,20.7682,0,1,0,841,10.3841,0,0,1,1,1,15.557579
25,14,0,0,0,20.7682,14.322599,0,0,625,17.545399,0,0,1,1,1,36.712933
42,16,0,0,1,20.7682,19.693501,0,0,1764,20.23085,0,0,1,0,1,29.77384
24,12,0,0,1,20.7682,23.274199,0,0,576,22.021198,0,0,1,1,1,33.643406
44,12,0,0,1,20.895599,12.1742,0,0,1936,16.534901,0,0,1,0,1,28.644911
27,12,0,0,0,20.964199,18.4403,0,0,729,19.70225,0,0,1,1,1,20.75716
28,14,0,0,1,20.964199,20.588699,0,0,784,20.776449,0,0,1,0,0,31.468992
33,16,0,0,1,20.964199,21.4839,0,0,1089,21.224049,0,0,1,1,1,24.818394
25,16,0,0,1,20.964199,24.706499,0,0,625,22.83535,0,0,1,0,0,32.384575
39,12,0,0,1,21.1385,20.366699,0,0,1521,20.7526,0,0,1,0,0,40.404938
31,14,0,0,1,21.140499,20.1411,0,0,961,20.6408,0,0,1,0,1,23.38393
31,14,0,0,1,21.140499,20.1411,0,0,961,20.6408,0,0,1,0,0,30.918266
42,12,0,0,1,21.160099,21.4839,0,0,1764,21.321999,0,0,1,1,1,13.953484
36,14,0,0,1,21.160099,23.4604,0,0,1296,22.310249,0,1,0,1,1,28.033991
26,12,0,0,1,21.160099,24.169401,0,0,676,22.664749,0,0,1,0,0,28.449356
46,17,0,0,0,21.257999,24.0942,0,0,2116,22.6761,0,0,1,0,1,29.783865
31,12,0,0,1,21.356001,15.0387,0,0,961,18.19735,0,0,1,0,0,39.18961
25,12,0,1,1,21.512699,26.5863,0,0,625,24.0495,0,0,1,0,1,24.887745
42,16,0,0,1,21.551901,0,1,0,1764,10.77595,0,0,1,1,1,15.918028
28,12,0,0,1,21.551901,8.3661795,0,0,784,14.95904,0,1,0,0,0,18.954042
28,12,0,0,1,21.551901,10.562901,0,0,784,16.0574,0,0,1,0,0,26.412457
27,13,0,0,1,21.551901,14.322599,0,0,729,17.93725,0,0,1,0,1,39.634823
26,12,0,0,1,21.551901,15.2177,0,0,676,18.3848,0,0,1,0,0,24.365551
19,12,0,0,1,21.551901,15.7548,0,0,361,18.653351,0,0,1,0,0,26.572372
29,12,0,0,1,21.551901,17.008101,0,0,841,19.280001,0,0,1,0,1,20.02006
28,16,0,0,1,21.551901,18.6194,0,0,784,20.085651,0,0,1,1,1,39.579895
31,16,0,0,1,21.551901,18.798401,0,0,961,20.175152,0,0,1,0,0,29.468679
40,12,0,0,1,21.551901,19.693501,0,0,1600,20.6227,0,0,1,1,1,41.980724
37,12,0,0,1,21.551901,19.693501,0,0,1369,20.6227,0,0,1,0,0,20.299534
48,12,0,0,1,21.551901,20.2306,0,0,2304,20.891251,0,1,0,0,0,21.655109
43,12,0,0,1,21.551901,20.588699,0,0,1849,21.070301,0,0,1,1,1,25.79533
26,16,0,0,1,21.551901,20.588699,0,0,676,21.070301,0,0,1,0,1,29.467966
29,12,0,0,1,21.551901,20.588699,0,0,841,21.070301,0,0,1,0,0,14.505964
27,12,0,0,1,21.551901,21.120399,0,0,729,21.336151,0,0,1,0,1,32.411934
22,14,0,0,1,21.551901,21.4839,0,0,484,21.5179,0,0,1,0,0,42.218433
23,12,0,0,1,21.551901,21.4839,0,0,529,21.5179,0,0,1,0,0,38.224308
21,12,0,0,1,21.551901,21.4839,0,0,441,21.5179,0,0,1,1,1,40.651535
36,12,0,0,1,21.551901,21.4839,0,0,1296,21.5179,0,0,1,0,0,24.645578
26,16,0,0,1,21.551901,21.4839,0,0,676,21.5179,0,0,1,1,1,35.067135
33,12,0,0,1,21.551901,21.4839,0,0,1089,21.5179,0,0,1,0,1,22.573038
37,12,0,0,1,21.551901,22.379,0,0,1369,21.96545,0,0,1,1,1,29.867495
29,16,0,0,0,21.551901,22.737099,0,0,841,22.144501,0,0,1,0,0,27.714882
25,14,0,0,1,21.551901,22.9161,0,0,625,22.234001,0,0,1,1,1,24.836037
27,16,0,0,1,21.551901,23.274199,0,0,729,22.41305,0,0,1,1,1,33.412323
41,17,0,0,1,21.551901,23.274199,0,0,1681,22.41305,0,0,1,0,0,30.363876
29,16,0,0,1,21.551901,23.274199,0,0,841,22.41305,0,0,1,0,0,41.255081
34,14,0,0,1,21.551901,23.274199,0,0,1156,22.41305,0,0,1,0,1,21.547548
